Customer ID;Gender;Married;City;Offer;Phone Service;Multiple Lines;Internet Service;Internet Type;Online Security;Online Backup;Device Protection Plan;Premium Tech Support;Streaming TV;Streaming Movies;Streaming Music;Unlimited Data;Contract;Customer Status;Age;Number of Dependents;Latitude;Longitude;Number of Referrals;Tenure in Months;Avg Monthly Long Distance Charges;Avg Monthly GB Download;Monthly Charge;Total Charges;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Internet_Services_Count;Monthly_charge;Monthly_Revenue;Refund_Rate;Extra_Charges_Rate;Churn Category;Churn Reason;Payment Method
7140-ADSMJ;Male;No;Los Banos;Offer E;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;23;0;36.995162;-120.955099;0;8;35.21;0.0;20.45;162.3;0.0;0;281.68;443.98;0;20.2875;55.4975;0.0;0.6344429929276093;;;Credit Card
7142-HVGBG;Male;Yes;Mount Laguna;Offer B;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;No;Yes;Month-to-Month;Churned;73;0;32.830852;-116.444601;1;43;17.43;26.0;103.0;4414.3;0.0;0;749.49;5163.79;5;102.65813953488373;120.08813953488372;0.0;0.1451433927406033;Competitor;Competitor had better devices;Bank Withdrawal
7143-BQIBA;Male;No;Petaluma;Offer D;Yes;No;Yes;DSL;Yes;No;No;Yes;Yes;No;No;Yes;Month-to-Month;Stayed;32;0;38.235021;-122.557332;0;10;7.65;17.0;62.25;612.95;0.0;0;76.5;689.45;4;61.295;68.94500000000001;0.0;0.11095801000797736;;;Bank Withdrawal
7145-FEJWU;Female;No;San Francisco;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;62;2;37.721052;-122.413573;0;12;16.96;18.0;105.3;1275.65;0.0;0;203.52;1479.17;6;106.30416666666667;123.26416666666667;0.0;0.13759067585199808;;;Bank Withdrawal
7147-AYBAA;Male;No;Berkeley;No;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Stayed;62;0;37.866009;-122.286228;0;37;28.84;25.0;70.35;2552.9;0.0;0;1067.08;3619.98;1;68.9972972972973;97.8372972972973;0.0;0.29477510925474726;;;Credit Card
7148-XZPHA;Male;Yes;Rancho Cordova;No;Yes;No;Yes;Fiber Optic;No;Yes;No;Yes;No;No;No;Yes;Month-to-Month;Stayed;43;3;38.602723;-121.279913;9;55;13.45;53.0;79.4;4238.45;0.0;0;739.75;4978.2;3;77.06272727272727;90.51272727272728;0.0;0.14859788678638866;;;Bank Withdrawal
7153-CHRBV;Female;Yes;San Andreas;Offer B;Yes;No;Yes;Cable;Yes;No;Yes;Yes;No;No;No;Yes;One Year;Stayed;54;1;38.196497;-120.61689;6;57;18.85;24.0;59.3;3274.35;0.0;0;1074.45;4348.8;4;57.444736842105264;76.29473684210527;0.0;0.24706815673289184;;;Credit Card
7153-OANIO;Male;No;Mendocino;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;48;0;39.305545;-123.743697;0;1;27.58;16.0;69.95;69.95;0.0;0;27.58;97.53;1;69.95;97.53;0.0;0.2827847841689736;Other;Moved;Bank Withdrawal
7156-MHUGY;Male;No;Buena Park;No;Yes;No;Yes;Fiber Optic;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Churned;68;0;33.874224;-117.993368;0;13;26.11;4.0;90.5;1201.15;29.84;140;339.43;1650.74;3;92.39615384615385;126.98;0.024842858926861756;0.29043338139258756;Competitor;Competitor had better devices;Bank Withdrawal
7156-MXBJE;Female;No;San Diego;No;Yes;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No;One Year;Stayed;29;0;33.017518;-117.118456;0;43;2.49;53.0;85.1;3662.25;0.0;30;107.07;3799.32;6;85.1686046511628;88.35627906976744;0.0;0.03607750860680332;;;Credit Card
7157-SMCFK;Male;No;Valencia;Offer B;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;32;2;34.43987;-118.644609;0;61;15.02;0.0;19.75;1124.2;0.0;0;916.22;2040.42;0;18.42950819672131;33.44950819672131;0.0;0.44903500259750445;;;Mailed Check
7159-FVYPK;Female;Yes;Beaumont;No;Yes;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;No;No;Month-to-Month;Joined;23;3;33.946982;-116.977672;3;3;24.28;73.0;69.15;235.0;0.0;0;72.84;307.84;3;78.33333333333333;102.61333333333333;0.0;0.23661642411642414;;;Bank Withdrawal
7159-NOKYQ;Male;Yes;Montebello;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;No;Yes;Yes;No;Two Year;Stayed;42;0;34.015217;-118.109962;5;67;17.4;11.0;93.15;6368.2;0.0;90;1165.8;7624.0;4;95.04776119402985;113.7910447761194;0.0;0.16471668415529905;;;Bank Withdrawal
7161-DFHUF;Female;Yes;Shasta;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;55;0;40.617614;-122.512861;4;71;21.19;0.0;23.85;1672.1;0.0;0;1504.49;3176.59;0;23.55070422535211;44.74070422535211;0.0;0.47361793621462006;;;Credit Card
7162-WPHPM;Male;Yes;Elk;No;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;No;Yes;Two Year;Stayed;44;3;39.108252;-123.645121;1;58;40.57;25.0;71.6;4230.25;45.54;0;2353.06;6537.77;5;72.9353448275862;112.72017241379311;0.010765321198510727;0.3599178313094526;;;Credit Card
7163-OCEQI;Male;Yes;Walnut Creek;No;Yes;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;64;2;37.900662;-122.052782;6;22;36.15;11.0;-4.0;1663.75;0.0;0;795.3;2459.05;6;75.625;111.775;0.0;0.3234175799597405;;;Credit Card
7164-BPTUT;Male;No;Banning;Offer B;Yes;Yes;Yes;Cable;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;55;2;33.936298;-116.849577;0;57;9.36;20.0;89.55;5012.35;30.45;0;533.52;5515.42;8;87.93596491228071;96.76175438596492;0.006074994762935548;0.09673243379470647;;;Mailed Check
7167-PCEYD;Male;No;Temecula;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;31;0;33.507255;-117.029473;0;67;4.72;0.0;19.8;1311.3;0.0;0;316.24;1627.54;0;19.571641791044776;24.291641791044775;0.0;0.19430551630067464;;;Credit Card
7168-HDQHG;Female;Yes;Brownsville;Offer C;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;56;2;39.440687;-121.263583;3;36;20.57;0.0;19.2;702.9;0.0;0;740.52;1443.42;0;19.525;40.095;0.0;0.513031550068587;;;Bank Withdrawal
7169-YWAMK;Male;Yes;Sunol;No;Yes;No;Yes;DSL;Yes;Yes;No;Yes;Yes;No;No;Yes;Two Year;Stayed;52;1;37.587494;-121.862856;7;72;15.96;26.0;68.4;4855.35;0.0;0;1149.12;6004.47;5;67.43541666666667;83.39541666666668;0.0;0.19137742381925463;;;Bank Withdrawal
7173-TETGO;Female;Yes;Lytle Creek;Offer A;Yes;Yes;Yes;Fiber Optic;Yes;No;No;No;No;No;No;Yes;Two Year;Stayed;66;0;34.238162;-117.534306;4;72;32.37;22.0;78.5;5602.25;0.0;0;2330.64;7932.89;2;77.80902777777777;110.17902777777778;0.0;0.293794569192312;;;Bank Withdrawal
7175-NTIXE;Female;No;Redwood City;No;Yes;No;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;26;0;37.461251;-122.235414;0;25;21.67;48.0;76.15;1992.95;0.0;0;541.75;2534.7;6;79.718;101.38799999999999;0.0;0.21373338067621417;;;Credit Card
7176-WIONM;Female;Yes;Bishop;Offer D;No;No;Yes;Cable;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;24;0;37.04584;-118.397236;10;12;0.0;82.0;49.85;617.15;0.0;0;0.0;617.15;5;51.42916666666667;51.42916666666667;0.0;0.0;;;Bank Withdrawal
7176-WRTNX;Male;No;Ventura;Offer A;Yes;Yes;Yes;Fiber Optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;51;0;34.278697;-119.167798;0;70;14.63;30.0;114.95;7711.25;0.0;0;1024.1;8735.35;8;110.16071428571429;124.79071428571429;0.0;0.11723628704058794;;;Bank Withdrawal
7180-PISOG;Male;Yes;Piru;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;41;0;34.432843;-118.730106;0;1;36.44;16.0;74.5;74.5;0.0;0;36.44;110.94;1;74.5;110.94;0.0;0.32846583738957996;Attitude;Attitude of service provider;Bank Withdrawal
7181-BQYBV;Female;Yes;Garden Grove;No;Yes;Yes;Yes;Fiber Optic;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;52;0;33.782955;-118.026456;1;1;25.88;9.0;102.45;102.45;0.0;0;25.88;128.33;6;102.45;128.33;0.0;0.2016675757811891;Attitude;Attitude of service provider;Bank Withdrawal
7181-OQCUT;Male;No;Fresno;Offer D;Yes;Yes;Yes;Fiber Optic;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;60;0;36.654614;-119.903674;0;21;15.89;3.0;103.85;2215.0;0.0;0;333.69;2548.69;6;105.47619047619048;121.36619047619048;0.0;0.1309260835958865;;;Credit Card
7182-OVLBJ;Female;Yes;Kenwood;No;Yes;Yes;Yes;Fiber Optic;Yes;No;No;No;Yes;Yes;Yes;No;Two Year;Stayed;32;3;38.419525;-122.521585;4;62;28.64;52.0;101.15;6638.35;0.0;30;1775.68;8444.03;4;107.07016129032259;136.19403225806454;0.0;0.21384102140802436;;;Bank Withdrawal
7184-LRUUR;Female;No;Los Banos;No;Yes;No;Yes;DSL;No;Yes;Yes;No;Yes;No;No;Yes;One Year;Stayed;22;0;36.995162;-120.955099;0;22;1.74;85.0;65.25;1441.8;0.0;0;38.28;1480.08;4;65.53636363636363;67.27636363636363;0.0;0.025863466839630294;;;Bank Withdrawal
7188-CBBBA;Female;No;Rowland Heights;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;No;No;No;One Year;Stayed;59;0;33.976753;-117.897367;0;65;27.68;6.0;95.5;6153.85;0.0;80;1799.2;8033.05;3;94.6746153846154;123.58538461538461;0.0;0.23393356197210274;;;Bank Withdrawal
7190-XHTWJ;Female;No;Newbury Park;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;48;0;34.172071;-118.946262;0;38;32.63;0.0;19.3;755.5;0.0;0;1239.94;1995.44;0;19.88157894736842;52.51157894736842;0.0;0.6213867618169426;;;Mailed Check
7191-ADRGF;Male;Yes;Torrance;No;No;No;Yes;Cable;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Two Year;Stayed;63;0;33.867257;-118.330794;1;44;0.0;18.0;54.3;2390.45;0.0;0;0.0;2390.45;6;54.32840909090908;54.32840909090908;0.0;0.0;;;Bank Withdrawal
7196-LIWRH;Female;No;Oroville;Offer E;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;61;0;39.624561;-121.552866;0;6;7.35;0.0;19.55;124.45;0.0;0;44.1;168.55;0;20.741666666666667;28.09166666666667;0.0;0.26164342924948086;;;Credit Card
7197-VOJMM;Male;Yes;Calpine;No;Yes;No;Yes;DSL;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Two Year;Stayed;59;0;39.672813;-120.456699;0;67;47.46;20.0;69.2;4671.65;0.0;0;3179.82;7851.47;6;69.72611940298506;117.18611940298509;0.0;0.40499677130524603;;;Credit Card
7198-GLXTC;Male;No;La Palma;No;Yes;No;Yes;Fiber Optic;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Churned;33;0;33.850504;-118.039892;0;2;48.66;21.0;79.0;143.65;0.0;0;97.32;240.97;2;71.825;120.485;0.0;0.40386770137361494;Attitude;Attitude of support person;Bank Withdrawal
7203-OYKCT;Male;No;Palo Verde;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Stayed;45;0;33.3249;-114.758334;0;72;33.93;18.0;104.95;7544.3;25.42;0;2442.96;9961.84;6;104.78194444444445;138.35888888888888;0.003369431226223772;0.2452318045662247;;;Bank Withdrawal
7205-BAIAD;Female;No;Fillmore;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;42;0;34.408161;-118.865111;0;40;22.89;0.0;20.6;827.3;0.0;0;915.6;1742.9;0;20.682499999999997;43.572500000000005;0.0;0.5253313443112054;;;Bank Withdrawal
7206-GZCDC;Female;No;Loleta;Offer E;Yes;No;Yes;Cable;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;75;0;40.665952;-124.240051;0;1;29.68;18.0;69.25;69.25;0.0;0;29.68;98.93;1;69.25;98.93;0.0;0.3000101081572829;Attitude;Attitude of support person;Bank Withdrawal
7206-PQBBZ;Male;Yes;Fontana;Offer D;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Two Year;Stayed;76;0;34.136367;-117.460803;7;11;24.42;29.0;70.2;834.7;0.0;0;268.62;1103.32;1;75.88181818181819;100.30181818181818;0.0;0.2434651778269224;;;Bank Withdrawal
7207-RMRDB;Female;Yes;Santa Barbara;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;20;0;34.437945;-119.77191;7;65;34.14;26.0;105.5;6985.65;0.0;0;2219.1;9204.75;6;107.47153846153846;141.61153846153846;0.0;0.24108205002851787;Competitor;Competitor had better devices;Bank Withdrawal
7208-PSIHR;Female;Yes;Klamath;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;Yes;Yes;Yes;Yes;No;Two Year;Stayed;50;0;41.572813;-124.035011;9;70;5.46;30.0;104.3;7188.5;0.0;30;382.2;7600.7;5;102.69285714285714;108.58142857142857;0.0;0.05423184706671754;;;Bank Withdrawal
7209-JCUDS;Male;No;Stockton;Offer D;Yes;No;Yes;Fiber Optic;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;25;0;38.049457;-121.21653;0;10;40.22;41.0;94.9;1048.85;0.0;0;402.2;1451.05;5;104.88499999999999;145.105;0.0;0.2771785948106544;Competitor;Competitor had better devices;Bank Withdrawal
7216-EWTRS;Female;Yes;Newport Beach;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;Yes;Yes;No;Yes;Month-to-Month;Churned;78;0;33.62251;-117.927024;4;1;17.35;23.0;100.8;100.8;0.0;0;17.35;118.15;4;100.8;118.15;0.0;0.14684722809987305;Attitude;Attitude of service provider;Bank Withdrawal
7216-KAOID;Male;Yes;Santa Rosa;Offer B;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;27;1;38.460517;-122.790335;8;41;39.53;0.0;19.5;798.2;0.0;0;1620.73;2418.93;0;19.46829268292683;58.998292682926824;0.0;0.6700193887379958;;;Bank Withdrawal
7217-JYHOQ;Male;Yes;Burbank;No;Yes;No;Yes;Cable;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Month-to-Month;Stayed;30;2;34.174215;-118.345928;6;24;44.57;26.0;70.3;1706.45;0.0;0;1069.68;2776.13;6;71.10208333333334;115.67208333333333;0.0;0.3853133678898323;;;Credit Card
7218-HKQFK;Male;Yes;Homeland;No;Yes;No;Yes;Fiber Optic;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Churned;49;0;33.761894;-117.120868;4;2;18.79;19.0;94.2;167.5;0.0;0;37.58;205.08;5;83.75;102.54;0.0;0.1832455627072362;Other;Don't know;Bank Withdrawal
7219-TLZHO;Female;Yes;Montebello;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;27;1;34.015217;-118.109962;1;4;39.89;0.0;20.85;62.9;0.0;0;159.56;222.46;0;15.725;55.615;0.0;0.7172525397824328;;;Credit Card
7225-CBZPL;Male;Yes;Earlimart;No;Yes;Yes;Yes;Fiber Optic;No;No;No;No;Yes;Yes;No;Yes;Two Year;Stayed;79;0;35.858054;-119.305858;7;17;46.44;13.0;94.8;1563.9;0.0;0;789.48;2353.38;3;91.99411764705883;138.43411764705883;0.0;0.3354664355097774;;;Bank Withdrawal
7225-IILWY;Male;Yes;Turlock;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;36;1;37.474396;-120.875917;10;68;26.83;0.0;25.75;1686.15;0.0;0;1824.44;3510.59;0;24.796323529411765;51.62632352941176;0.0;0.519696119455704;;;Mailed Check
7228-OMTPN;Male;No;Santa Barbara;No;Yes;No;Yes;Fiber Optic;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Churned;32;0;34.437945;-119.77191;0;4;49.14;15.0;88.45;370.65;0.0;0;196.56;567.21;4;92.6625;141.8025;0.0;0.34653831914105887;Other;Don't know;Bank Withdrawal
7228-PAQPD;Female;No;Escondido;Offer D;Yes;No;Yes;Cable;No;No;No;Yes;No;Yes;Yes;Yes;One Year;Stayed;19;0;33.141265;-116.967221;0;14;34.01;69.0;59.1;772.85;0.0;0;476.14;1248.99;4;55.20357142857143;89.21357142857143;0.0;0.3812200257808309;;;Credit Card
7233-DRTRF;Male;Yes;Fresno;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Stayed;47;0;36.749403;-119.787574;1;63;17.75;15.0;102.4;6444.05;0.0;0;1118.25;7562.3;6;102.28650793650795;120.03650793650795;0.0;0.14787167925102152;;;Bank Withdrawal
7233-IOQNP;Female;Yes;Gazelle;Offer B;No;No;Yes;Cable;Yes;No;No;Yes;No;No;No;Yes;Month-to-Month;Stayed;34;0;41.411315;-122.697236;9;43;0.0;21.0;34.0;1505.35;49.22;0;0.0;1456.13;3;35.00813953488372;33.86348837209302;0.032696715049656225;0.0;;;Bank Withdrawal
7233-PAHHL;Male;Yes;South Gate;Offer A;Yes;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;57;0;33.944624;-118.192615;0;66;6.22;26.0;84.0;5714.25;0.0;0;410.52;6124.77;7;86.57954545454545;92.79954545454547;0.0;0.06702619037123025;;;Credit Card
7234-FECYN;Female;No;San Gabriel;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;Yes;Yes;No;Yes;Month-to-Month;Churned;78;0;34.089927;-118.095645;0;8;43.98;27.0;101.35;780.5;0.0;0;351.84;1132.34;4;97.5625;141.5425;0.0;0.3107193952346468;Attitude;Attitude of support person;Bank Withdrawal
7234-KMNRQ;Male;No;Pacific Palisades;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;21;0;34.079449;-118.548306;0;4;8.38;0.0;19.0;73.45;0.0;0;33.52;106.97;0;18.3625;26.7425;0.0;0.31335888566887915;;;Credit Card
7235-NXZCP;Male;No;Hornbrook;Offer E;Yes;Yes;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;79;0;41.962127;-122.527696;0;2;45.41;18.0;74.85;156.4;0.0;0;90.82;247.22;1;78.2;123.61;0.0;0.3673650999110104;Competitor;Competitor made better offer;Mailed Check
7239-HZZCX;Male;No;Lancaster;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Churned;21;0;34.712708;-117.889656;0;1;29.33;0.0;19.75;19.75;0.0;0;29.33;49.08;0;19.75;49.08;0.0;0.5975957620211899;Competitor;Competitor made better offer;Credit Card
7240-ETPTR;Female;Yes;Pope Valley;No;No;No;Yes;DSL;No;No;Yes;No;Yes;Yes;Yes;No;Month-to-Month;Churned;51;0;38.672708;-122.403219;1;9;0.0;10.0;48.75;442.2;0.0;10;0.0;452.2;4;49.13333333333333;50.24444444444444;0.0;0.022114108801415303;Price;Lack of affordable download/upload speed;Bank Withdrawal
7240-FQLHE;Female;Yes;San Diego;No;Yes;Yes;Yes;Fiber Optic;No;No;No;Yes;Yes;Yes;No;Yes;Month-to-Month;Churned;68;0;32.707892;-117.05512;1;18;25.27;15.0;99.75;1836.25;0.0;0;454.86;2291.11;4;102.01388888888889;127.2838888888889;0.0;0.19853258900707516;Attitude;Attitude of support person;Bank Withdrawal
7241-AJHFS;Male;No;Escondido;No;Yes;Yes;Yes;Fiber Optic;Yes;No;No;Yes;No;No;No;No;Month-to-Month;Stayed;53;0;33.141265;-116.967221;0;32;6.2;25.0;87.65;2766.4;47.87;150;198.4;3066.93;2;86.45;95.8415625;0.01730407750144592;0.11359894096050448;;;Bank Withdrawal
7242-EDTYC;Male;No;Pine Valley;Offer B;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;48;2;32.800671;-116.483363;0;44;14.37;0.0;19.55;819.95;0.0;0;632.28;1452.23;0;18.635227272727274;33.005227272727275;0.0;0.435385579419238;;;Bank Withdrawal
7242-QZLXF;Male;No;San Diego;No;No;No;Yes;Cable;No;No;No;No;No;No;No;No;Month-to-Month;Churned;20;3;32.898613;-117.202937;0;1;0.0;51.0;25.3;25.3;0.0;10;0.0;35.3;0;25.3;35.3;0.0;0.28328611898017;Competitor;Competitor made better offer;Bank Withdrawal
7243-LCGGZ;Female;No;Alhambra;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Joined;28;0;34.090925;-118.128164;0;1;10.21;0.0;20.9;20.9;0.0;0;10.21;31.11;0;20.9;31.11;0.0;0.32819029251044685;;;Mailed Check
7244-KXYZN;Female;No;Modesto;No;Yes;No;No;No;No;No;No;No;No;No;No;No;One Year;Stayed;25;0;37.670526;-120.877572;0;24;5.98;0.0;20.45;527.35;0.0;0;143.52;670.87;0;21.972916666666666;27.952916666666667;0.0;0.21393116401091122;;;Credit Card
7244-QWYHG;Male;Yes;San Diego;Offer B;No;No;Yes;DSL;Yes;No;No;Yes;Yes;No;No;Yes;One Year;Stayed;20;0;32.578103;-117.012975;3;50;0.0;73.0;44.45;2188.45;0.0;0;0.0;2188.45;4;43.769;43.769;0.0;0.0;;;Bank Withdrawal
7245-JMTTQ;Female;No;Baldwin Park;Offer B;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Stayed;19;0;34.098275;-117.967399;0;51;43.79;82.0;111.5;5703.25;0.0;0;2233.29;7936.54;7;111.82843137254902;155.61843137254903;0.0;0.2813934031706512;;;Bank Withdrawal
7245-NIIWQ;Female;No;Fellows;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Joined;53;0;35.215731;-119.57013;0;3;34.76;21.0;69.85;199.85;0.0;0;104.28;304.13;1;66.61666666666666;101.37666666666667;0.0;0.3428796896064183;;;Bank Withdrawal
7246-ZGQDF;Female;No;Victorville;No;Yes;No;Yes;DSL;Yes;No;No;Yes;No;No;No;Yes;Month-to-Month;Joined;63;3;34.567058;-117.362329;0;1;33.21;75.0;54.5;54.5;0.0;0;33.21;87.71;3;54.5;87.71;0.0;0.37863413521833317;;;Bank Withdrawal
7247-XOZPB;Male;Yes;Miramonte;Offer B;Yes;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;No;Yes;One Year;Stayed;52;0;36.696759;-119.024051;1;53;47.55;13.0;77.4;4155.95;0.0;0;2520.15;6676.1;5;78.41415094339622;125.96415094339623;0.0;0.37748835397911956;;;Bank Withdrawal
7248-VZQLC;Female;No;Concord;No;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;No;No;No;No;Yes;Month-to-Month;Churned;78;0;37.971421;-121.971504;0;47;16.83;12.0;85.2;3969.35;0.0;0;791.01;4760.36;3;84.45425531914893;101.28425531914893;0.0;0.1661660042517793;Price;Price too high;Bank Withdrawal
7249-WBIYX;Male;Yes;Elmira;No;Yes;Yes;Yes;Cable;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Churned;63;0;38.349195;-121.902943;1;10;30.1;29.0;85.6;813.85;0.0;0;301.0;1114.85;2;81.385;111.48499999999999;0.0;0.26999147867426115;Competitor;Competitor offered more data;Bank Withdrawal
7250-EQKIY;Female;Yes;Escondido;Offer E;Yes;No;Yes;DSL;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Churned;47;2;33.141265;-116.967221;1;1;9.73;29.0;50.45;50.45;0.0;0;9.73;60.18;2;50.45;60.18;0.0;0.1616816218012629;Competitor;Competitor made better offer;Mailed Check
7251-LJBQN;Female;No;Strathmore;No;Yes;Yes;Yes;Fiber Optic;No;No;Yes;Yes;Yes;Yes;No;Yes;One Year;Stayed;74;0;36.141319;-119.129075;0;40;28.54;24.0;103.75;4188.4;0.0;0;1141.6;5330.0;5;104.71;133.25;0.0;0.2141838649155722;;;Credit Card
7251-XFOIL;Female;No;Coulterville;Offer B;Yes;Yes;Yes;Fiber Optic;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Stayed;60;0;37.722127;-120.110174;0;61;14.52;27.0;89.2;5500.6;0.0;0;885.72;6386.32;4;90.17377049180328;104.69377049180328;0.0;0.138690200303148;;;Credit Card
7252-NTGSS;Female;No;Redondo Beach;No;Yes;No;Yes;DSL;No;No;No;No;No;No;No;Yes;Month-to-Month;Joined;43;0;33.830453;-118.384565;0;1;42.34;10.0;45.15;45.15;0.0;0;42.34;87.49;1;45.15;87.49;0.0;0.48394102183106646;;;Credit Card
7253-UVNDW;Female;No;Santa Barbara;No;Yes;No;Yes;DSL;No;No;Yes;Yes;No;No;No;Yes;Two Year;Churned;52;0;34.457541;-119.631072;0;46;45.2;17.0;54.35;2460.15;0.0;0;2079.2;4539.35;3;53.481521739130436;98.68152173913045;0.0;0.4580391465738486;Dissatisfaction;Network reliability;Credit Card
7254-IQWOZ;Male;No;Redding;Offer E;Yes;No;Yes;Fiber Optic;No;No;No;No;No;No;No;Yes;Month-to-Month;Churned;30;0;40.587919;-122.464732;0;1;28.7;69.0;69.65;69.65;0.0;0;28.7;98.35;1;69.65;98.35;0.0;0.2918149466192171;Dissatisfaction;Network reliability;Bank Withdrawal
7255-SSFBC;Male;Yes;Northridge;Offer A;Yes;Yes;Yes;Fiber Optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Stayed;42;3;34.238208;-118.55029;2;72;11.66;28.0;112.25;8041.65;0.0;0;839.52;8881.17;7;111.68958333333333;123.34958333333333;0.0;0.0945280858265296;;;Bank Withdrawal
7266-GSSJX;Male;Yes;West Sacramento;No;Yes;No;No;No;No;No;No;No;No;No;No;No;Month-to-Month;Stayed;43;2;38.592745;-121.540036;3;11;16.67;0.0;20.45;250.8;0.0;0;183.37;434.17;0;22.8;39.47;0.0;0.42234608563465925;;;Bank Withdrawal
7267-FRMJW;Female;Yes;Sierra Madre;Offer C;Yes;No;No;No;No;No;No;No;No;No;No;No;Two Year;Stayed;25;3;34.168686;-118.057505;1;25;4.57;0.0;20.1;486.05;0.0;0;114.25;600.3;0;19.442;24.011999999999997;0.0;0.19032150591370983;;;Credit Card
7268-IGMFD;Male;No;Avila Beach;Offer D;Yes;Yes;Yes;Fiber Optic;No;No;Yes;Yes;Yes;No;No;Yes;Two Year;Stayed;75;0;35.186644;-120.728305;0;18;1.92;25.0;93.9;1743.9;0.0;0;34.56;1778.46;4;96.88333333333334;98.80333333333334;0.0;0.01943254276171519;;;Bank Withdrawal
